point
46.738602,-64.9752029
48.272837,-70.507971
45.3095043,-74.0590779
43.7764258,-79.2317521
45.6159585,-73.5693509
45.6066487,-73.712409
45.4514357,-73.4619103
45.523808,-73.672122
45.4914207,-73.5605322
45.4985638,-73.7497567
45.6919254,-73.6951821
42.9377453,-74.190356
33.7748275,-84.2963123
46.3546803,-72.5837866
45.5369442,-73.5107131
45.6066487,-73.712409
45.5016889,-73.567256
45.8802909,-72.4842824
45.6159585,-73.5693509
53.544389,-113.4909267
42.9869502,-81.243177
47.835957,-69.5359854
45.5369442,-73.5107131
45.4853584,-73.4786541
45.305771,-73.2544903
35.8240265,-80.2533838
47.0479934,-67.7399015
45.7236192,-65.5108761
43.8374576,-66.117382
46.3933777,-63.7902331
46.36804,-72.0021189
45.5913698,-73.4364097
46.3546803,-72.5837866
46.8138783,-71.2079809
45.2664863,-72.1479889
48.886394,-72.215741
46.2274055,-72.6191742
32.8795022,-111.7573521
45.4009928,-71.8824288
61.2180556,-149.9002778
45.9309787,-74.0247596
47.902586,-73.786343
45.6688961,-73.8728751
45.6126338,-73.8383733
45.6066487,-73.712409
45.5016889,-73.567256
45.4514357,-73.4619103
46.3546803,-72.5837866
46.5618559,-72.7435254
39.4183689,-92.4382367
54.782355,-127.1685541
50.9732416,-113.6795569
54.7214094,-113.2861822
51.0486151,-114.0708459
52.9579698,-113.9996689
49.3829931,-121.4424751
51.6510712,-120.0381726
49.0253085,-122.802962
49.2827291,-123.1207375
49.0300946,-118.4451392
49.006039,-116.180387
49.0743308,-122.5593218
50.6863017,-121.9367502
50.6863017,-121.9367502
49.032304,-119.468163
49.032304,-119.468163
49.2338882,-124.8055494
49.6073297,-119.6768815
49.0743308,-122.5593218
39.9259463,-75.1196199
45.4662822,-73.8280365
49.5285279,-96.691092
43.1942126,-79.5624195
42.9869502,-81.243177
45.6810341,-73.4374973
46.255087,-72.009402
49.2827291,-123.1207375
49.2827291,-123.1207375
45.4215296,-75.6971931
18.3849765,-66.1283826
45.6306875,-72.9563391
45.6159585,-73.5693509
43.653226,-79.3831843
45.4895636,-73.8205567
45.441347,-73.6885847
48.4280529,-71.0684923
45.5016889,-73.567256
45.5016889,-73.567256
46.1229184,-70.670352
46.1229184,-70.670352
46.1229184,-70.670352
46.1229184,-70.670352
49.6735133,-124.9282659
45.4985638,-73.7497567
49.8879519,-119.4960106
54.604353,-128.65152
49.2488091,-122.9805104
49.2757019,-123.1199065
45.6397183,-73.8439099
45.5016889,-73.567256
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
46.8138783,-71.2079809
48.5187633,-72.2219993
45.5016889,-73.567256
46.8997293,-71.2864748
45.4306269,-73.6348015
45.2312337,-93.6687657
45.6066487,-73.712409
45.6066487,-73.712409
45.6126338,-73.8383733
45.6126338,-73.8383733
43.1570948,-79.4760133
43.3616211,-80.3144276
43.1593745,-79.2468626
43.5890452,-79.6441198
43.0895577,-79.0849436
40.8312096,-73.029552
43.8079675,-79.4591378
42.0834335,-71.0183787
46.0878165,-64.7782313
45.4215296,-75.6971931
46.0952765,-64.7486638
48.5650196,-78.1125205
47.4042859,-61.9015885
47.669159,-65.103807
46.2201972,-64.5346866
47.737241,-69.994983
50.022124,-119.406251
50.1113079,-120.7862222
49.3829931,-121.4424751
50.674522,-120.3272674
49.164808,-122.196549
49.4589588,-120.5061567
45.962693,-66.6406953
49.898479,-119.455254
50.674522,-120.3272674
49.2628382,-122.7810708
50.5562706,-119.1374209
50.998115,-118.195672
49.8900242,-119.3954476
50.674522,-120.3272674
50.674522,-120.3272674
43.7615377,-79.4110794
51.212985,-114.007862
50.0405486,-110.6764258
53.580758,-113.433034
51.0486151,-114.0708459
51.0486151,-114.0708459
50.7254936,-113.9749472
53.5412083,-113.2957365
53.6304753,-113.625642
53.5114948,-113.6450474
61.2180556,-149.9002778
61.2180556,-149.9002778
58.3019444,-134.4197222
30.6953657,-88.0398912
32.3668052,-86.2999689
46.8453524,-100.7852566
33.6555094,-112.42518
33.8333716,-111.9507042
33.4151843,-111.8314724
33.4483771,-112.0740373
33.5311541,-111.9426452
33.4806294,-112.1898976
33.4483771,-112.0740373
32.2217429,-110.926479
32.2217429,-110.926479
32.2315664,-110.8612016
49.054587,-122.328026
49.6841391,-124.9904493
49.8879519,-119.4960106
49.1658836,-123.9400647
49.1044302,-122.801094
49.2827291,-123.1207375
49.2522352,-123.0044164
37.1889902,-121.8448745
38.0049214,-121.805789
38.5815719,-121.4943996
33.1580933,-117.3505939
39.7284944,-121.8374777
32.6400541,-117.0841955
36.8252277,-119.7029194
34.0005691,-118.1597929
37.9779776,-122.0310733
37.8215929,-121.9999606
33.6960922,-117.7813146
32.792,-115.5630514
40.8020712,-124.1636729
34.0922335,-117.435048
37.5585465,-122.2710788
37.5482697,-121.9885719
36.7468422,-119.7725868
33.8703596,-117.9242966
37.0057816,-121.5682751
37.9645773,-121.7063496
37.6688205,-122.0807964
37.6688205,-122.0807964
33.660297,-117.9992265
33.9616801,-118.3531311
33.6839473,-117.7946942
32.7678287,-117.0230839
33.6633573,-116.3100095
37.8857582,-122.1180201
33.5225261,-117.7075526
33.6680772,-117.3272615
33.8536269,-118.1339563
37.6818745,-121.7680088
38.1341477,-121.2722194
37.7974273,-121.2160526
37.3021632,-120.4829677
32.767107,-117.1941153
33.9424658,-117.2296717
37.3860517,-122.0838511
37.3382082,-121.8863286
36.7468422,-119.7725868
34.2381251,-118.530123
38.1074198,-122.5697032
34.2767691,-118.4104684
32.9628232,-117.0358646
34.1063989,-117.5931084
37.4852152,-122.2363548
37.9357576,-122.3477486
38.3396367,-122.7010984
38.7521235,-121.2880059
36.6777372,-121.6555013
32.715738,-117.1610838
32.715738,-117.1610838
32.9065957,-117.1073484
32.715738,-117.1610838
34.1066756,-117.8067257
37.7749295,-122.4194155
37.3275863,-121.8827559
33.5016932,-117.6625509
37.7249296,-122.1560768
33.1433723,-117.1661449
36.6171819,-121.8482855
37.3541079,-121.9552356
36.9741171,-122.0307963
38.440429,-122.7140548
33.8044614,-118.1678456
37.654656,-122.4077498
37.36883,-122.0363496
35.3732921,-119.0187125
33.8358492,-118.3406288
37.7396513,-121.4252227
33.7458511,-117.826166
33.7445477,-117.8207679
38.3565773,-121.9877444
38.1040864,-122.2566367
34.1898566,-118.451357
49.2827291,-123.1207375
34.5362184,-117.2927641
36.3302284,-119.2920585
33.7513419,-117.9939921
38.6785157,-121.7732971
34.165357,-118.6089752
36.3274502,-119.6456844
37.3382082,-121.8863286
39.8027644,-105.0874842
38.8338816,-104.8213634
38.8338816,-104.8213634
39.7392358,-104.990251
39.6469295,-106.9517109
39.5186002,-104.7613633
39.6469319,-105.025261
39.9527634,-105.1685977
39.8680412,-104.9719243
40.5291491,-104.9852533
41.4825947,-73.4095652
41.6612104,-72.7795419
38.500844,-92.0755398
38.9071923,-77.0368707
39.6651122,-75.6599296
26.0764783,-80.2521157
26.438136,-81.8067523
25.6660336,-80.357827
26.5867358,-80.0519859
25.7616798,-80.1917902
25.9087056,-80.3086619
25.9331488,-80.1625463
29.1086303,-81.0520052
27.3364347,-82.5306527
28.5383355,-81.3792365
28.5383355,-81.3792365
30.4382559,-84.2807329
28.0435143,-82.4468401
28.182893,-82.3641751
28.5383355,-81.3792365
33.4734978,-82.0105148
33.8651033,-84.3365917
34.1206564,-84.0043513
33.8894675,-84.4540213
34.2073196,-84.1401926
34.9489645,-85.2569
19.2071135,-155.9017486
21.3445606,-158.0872425
22.050229,-159.8204124
20.7983626,-156.3319253
41.6948907,-91.6331748
47.701689,-116.8622863
43.5407172,-116.5634624
42.8713032,-112.4455344
42.56133,-114.5255806
41.6986416,-88.0683955
41.8565453,-87.6271838
40.666149,-89.5800978
,
42.2333571,-87.9259058
41.8428094,-87.8231138
41.6303103,-87.8539425
41.9141945,-88.3086867
41.079273,-85.1393513
41.6619927,-86.1586156
39.768403,-86.158068
39.768403,-86.158068
37.6871761,-97.330053
38.9989499,-84.6266111
38.0405837,-84.5037164
38.2526647,-85.7584557
38.2526647,-85.7584557
30.4582829,-91.1403196
29.9510658,-90.0715323
30.2240897,-92.0198427
42.2436085,-71.1676536
42.40843,-71.0536625
42.3764852,-71.2356113
49.8997541,-97.1374937
49.8997541,-97.1374937
38.6967833,-76.8477485
39.2037144,-76.8610462
39.1434406,-77.2013705
38.9340002,-76.8966397
39.0398314,-77.0552555
42.5793103,-83.2827093
42.2917069,-85.5872286
42.36837,-83.3527097
42.3857118,-83.3323457
42.4858692,-83.1052028
42.2103174,-83.7241068
